酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
南京金陵宾馆,经济型,¥70起,10,溧水天生桥景区 | 永阳镇交通路明都苑03幢105,734米，步行约893米，预计14分钟,14分钟,距大东门步行街直线734米，步行约893米，预计14分钟,,3.0,1,3.0,3.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2016年08月01日,null,025-57428318,南京金陵宾馆位于溧水区永阳镇交通路，与区实验小学毗邻，交通十分便利。酒店设有各类温馨客房，提供24小时热水淋浴、空调、电视、电话和宽带上网，让您在旅途中感受到“家”的温馨和舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91090542&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A91090542%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京富腾宾馆,经济型,¥78起,22,江宁开发区 | 金箔路468号女人街A区601室,924米，步行约1.0公里，预计14分钟,14分钟,距江宁万达广场直线924米，步行约1.0公里，预计14分钟,91,5.0,11,4.7,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年01月01日,18851713963,南京富腾宾馆位于金箔路，周边设施完备，小吃街，超市一应俱全，交通便利。宾馆拥有多种客房供您选择，客房布置温馨典雅，床品舒适整洁，致力于营造舒适的睡眠环境， 期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=91184391&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A91184391%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京梦佳宾馆交通路店,经济型,¥84起,13,溧水天生桥景区 | 交通路220号(长途车站西600米),1.6公里，驾车约1.7公里，预计23分钟,23分钟,距中山湖地铁站直线1.6公里，驾车约1.7公里，预计23分钟,,3.0,1,3.0,3.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2017年01月01日,025-56206680,物美价廉，服务周到，设施齐全，新近装修，周围配套设施齐全，离长途客运站和地铁口很近,https://hotel.elong.com/hotel/hoteldetail?hotelId=92373570&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A92373570%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京正泰宾馆,经济型,¥84起,15,高淳地区 | 淳溪镇丹阳湖北路28号,144米，步行约152米，预计2分钟,2分钟,距高淳汽车客运站直线144米，步行约152米，预计2分钟,40,3.2,5,2.8,3.0,2.8,2.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2018年08月01日,13913335898,南京正泰宾馆位于淳溪镇丹阳湖北路，与高淳汽车站毗邻，交通十分便利。酒店设有各类温馨客房，提供24小时热水淋浴、空调、电视、电话和宽带上网，让您在旅途中感受到“家”的温馨和舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90209590&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90209590%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
长相思宾馆(南京凤凰西街店),经济型,¥129起,13,河西/万达广场/龙江地区 | 凤凰西街海棠里12-2号,0.7公里，步行约0.9公里，预计14分钟,14分钟,距云锦路地铁站直线0.7公里，步行约0.9公里，预计14分钟,,1.8,3,1.3,2.0,1.3,2.3,4.0,14:00,12:00,1,0,0,0,0,0,0,0,null,null,025-57715499,长相思宾馆（南京凤凰西街店）是星级标准的宾馆设计，地处鼓楼区凤凰西街，毗邻南京审计学院，莫愁湖风景区，是一所交通方便、环境优雅、住宿舒适的豪华连锁宾馆。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101700&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A1101700%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京双龙宾馆,经济型,¥192起,29,雨花台南京南站地区 | 中水路40号,902米，步行约1.2公里，预计17分钟,17分钟,距双龙大道地铁站直线902米，步行约1.2公里，预计17分钟,40,2.4,5,2.6,3.0,2.4,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年05月01日,2016年07月01日,025-52158697,宾馆交通方便，宾馆设施齐全，干净卫生，为每一位客人提供最优质的服务，是您出行的去处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90744247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90744247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京方军招待所,经济型,¥65起,16,河西/万达广场/龙江地区 | 玉塘东街4-20号,2.4公里，驾车约3.3公里，预计7分钟,7分钟,距兴隆大街地铁站直线2.4公里，驾车约3.3公里，预计7分钟,47,2.8,15,2.9,3.0,2.9,2.9,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2017年01月01日,2015年01月01日,13951610533,南京方军招待所位于玉塘东街，周边设施完备，小吃街，超市一应俱全，交通便利。招待所拥有多种客房供您选择，客房布置温馨典雅，床品舒适整洁，致力于营造舒适的睡眠环境， 期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90373603&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90373603%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
诚信家庭旅馆(南京欣荣苑店),经济型,¥31起,28,江宁开发区 | 江宁湖山路欣荣苑11栋1单元,360米，步行约438米，预计7分钟,7分钟,距龙眠大道地铁站直线360米，步行约438米，预计7分钟,32,2.5,34,2.4,2.9,2.4,2.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年07月01日,2014年06月01日,15996418863,公寓始终以高品位低价位的经营理念，以便捷、安全、舒适、和谐为服务理念，公寓旨在营造一种全新的现代生活方式，用安心、精心、诚心营造温馨，用精致创造家的感觉，竭力为宾客带来简约的设计风格、舒适的睡眠环境、洁净的卫浴设施和便捷的商务服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93671204&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A93671204%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京安徽工业大学招待所,经济型,¥55起,15,火车站地区 | 龙蟠路31号(火车站附近),525米，步行约1.2公里，预计18分钟,18分钟,距小市地铁站直线525米，步行约1.2公里，预计18分钟,40,3.1,50,2.6,3.1,2.7,2.9,3.9,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年01月01日,025-85513901,南京安徽工业大学招待所位于龙蟠路31号，对面就是玄武湖公园和神策门公园，门口交通发达，有多路公交可以直达市区各处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90150513&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90150513%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京万之众宾馆,经济型,¥94起,17,新港/栖霞山景区 | 进取村154号,2.8公里，驾车约3.4公里，预计8分钟,8分钟,距金陵科技学院幕府校区直线2.8公里，驾车约3.4公里，预计8分钟,25,2.8,8,2.5,2.8,2.5,2.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年01月01日,17715254969,客房整洁，宽敞明亮，环境卫生，性价比较高。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92091121&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92091121%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京大明宾馆,经济型,¥104起,60,夫子庙景区/秦淮河风光带 | 大明路172号,472米，步行约472米，预计7分钟,7分钟,距大校场路(地铁站)地铁站直线472米，步行约472米，预计7分钟,14,2.2,14,1.9,2.6,2.4,2.4,3.9,14:00,12:00,1,1,0,0,0,0,0,1,2017年01月01日,null,13776615951,南京大明宾馆位于南京城区东南部大明路，宾馆紧临夫子庙，距离市中心繁华商贸圈新街口6公里，车行30分钟可直达禄口国际机场，离南京火车南站仅3公里，宾馆门口可停放大中型客车，地理位置优越，交通便利。南京大明宾馆拥有各类客房、套房70余间，每间房间内均配有24小时热水，空调等设施一应俱全，并提供宽带接口上网。宾馆周围有超市，餐饮，网吧，药店。本宾馆价格优惠，环境舒适，是您商务出差，外出旅游的理想住宿地。南京大明宾馆，诚挚欢迎各方宾客的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101673&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A1101673%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
肯定宾馆(南京安德门店),经济型,¥84起,36,雨花台南京南站地区 | 雨花西路258号1幢-101室,167米，步行约175米，预计3分钟,3分钟,距南京中华中等专业学校直线167米，步行约175米，预计3分钟,67,3.4,6,4.0,4.0,4.0,4.5,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2013年01月01日,025-86573605,酒店位于雨花西路，紧邻地铁一号线，交通极为便利。酒店按照品牌快捷酒店标准新全新装修，客房宽敞舒适，通风极好，设施齐全。店内还设有停车场，为宾客提供经济实惠的住宿服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=11101013&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A11101013%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京明哲招待所,经济型,¥99起,28,玄武湖湖南路地区 | 中央路141-2号,361米，步行约462米，预计7分钟,7分钟,距玄武门地铁站直线361米，步行约462米，预计7分钟,40,2.4,5,2.4,2.4,2.4,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年04月01日,025-83243116,宾馆交通方便，宾馆设施齐全，干净卫生，为每一位客人提供最优质的服务，是您出行的理想去处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90150817&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90150817%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
叶名宾馆(南京招商花园城万寿购物中心店),经济型,¥84起,16,新港/栖霞山景区 | 进取村154-33号,609米，步行约784米，预计10分钟,10分钟,距万寿直线609米，步行约784米，预计10分钟,50,4.0,4,4.0,4.0,4.0,4.0,4.0,11:30,12:00,1,1,0,0,0,0,0,1,null,2014年04月01日,025-58806997,宾馆位于栖霞区进取村，地理位置优越，房间干净整洁，服务热情周到，欢迎广大宾客入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90207216&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A90207216%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京兵家商务宾馆,经济型,¥94起,14,河西/奥体中心/奥南地区 | 板桥镇振兴路58号,2.7公里，驾车约4.0公里，预计8分钟,8分钟,距刘村地铁站直线2.7公里，驾车约4.0公里，预计8分钟,33,2.8,6,2.7,2.8,2.7,2.8,4.0,10:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2013年01月01日,025-86730970,该宾馆是一家温馨舒适经济实惠的宾馆，宾馆内配套设施齐全，环境优雅，提供24小时热水，免费停车，是您出差旅行的实惠之选，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90220247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90220247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京悦安宾馆,经济型,¥113起,17,火车站地区 | 南京栖霞区华电东路长营村101号(世纪华联超市斜对面),491米，步行约508米，预计8分钟,8分钟,距迈皋桥地铁站直线491米，步行约508米，预计8分钟,50,2.7,6,2.7,2.5,3.0,3.0,3.5,14:00,12:00,1,1,0,0,0,0,0,1,null,null,025-85365876,坐落在新港-栖霞山景区，南京悦安宾馆在南京占尽地理之宜。酒店地处便捷区域，距离南京禄口国际机场仅47km，距离南京火车站仅5km。对于入住酒店的旅客来说，闲暇时间去附近的红山森林动物园和玄武湖游玩是一个不错的选择。旅客可以在闲暇时间去酒店的休闲区，提升健康幸福感。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92425648&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A92425648%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京坤园宾馆,经济型,¥113起,38,徐庄软件园/仙林大学城商圈 | 红枫街20号,754米，步行约1.0公里，预计15分钟,15分钟,距南京信息职业技术学院直线754米，步行约1.0公里，预计15分钟,48,2.6,21,2.6,3.0,3.0,2.6,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,null,025-85778597,地理位置优越，交通便利，店内环境干净，服务热情，提供24小时热水淋浴、空调、宽带上网。经济型宾馆，是您出行的理想选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91161766&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A91161766%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
盐焗腰果公寓(江东中路分店),经济型,¥620起,2,河西/奥体中心/奥南地区 | 江东中路联强国际大厦,87米，步行约140米，预计2分钟,2分钟,距奥体东地铁站直线87米，步行约140米，预计2分钟,87,3.0,8,3.0,3.0,3.0,3.0,0.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2020年09月01日,021-26137886,欢迎入住我家，很期待与每一位可爱的你们相遇！,https://hotel.elong.com/hotel/hoteldetail?hotelId=68410295&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A68410295%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京新华宾馆,经济型,¥230起,23,溧水天生桥景区 | 珍珠北路老车站斜对面,1.3公里，驾车约2.0公里，预计6分钟,6分钟,距溧水地铁站直线1.3公里，驾车约2.0公里，预计6分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,2011年04月01日,null,025-57217479,南京新华宾馆位于珍珠北路，老长途汽车站对面，为家庭旅馆性质，价格优惠，性价比高。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90209681&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90209681%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京汤山温泉浴中心宾馆,经济型,¥156起,17,汤山温泉/园博园度假区 | 汤山镇汤泉西路1号,846米，步行约1.2公里，预计19分钟,19分钟,距汤山一号温泉度假区直线846米，步行约1.2公里，预计19分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,1,0,0,0,1,1,2018年05月01日,2012年01月01日,025-84107863,南京汤山温泉浴中心宾馆，配套设施齐全，集休闲、度假于一体，满足消费者不同需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90744174&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90744174%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京金陵宾馆,经济型,¥70起,10,溧水天生桥景区 | 永阳镇交通路明都苑03幢105,734米，步行约893米，预计14分钟,14分钟,距大东门步行街直线734米，步行约893米，预计14分钟,,3.0,1,3.0,3.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2016年08月01日,null,025-57428318,南京金陵宾馆位于溧水区永阳镇交通路，与区实验小学毗邻，交通十分便利。酒店设有各类温馨客房，提供24小时热水淋浴、空调、电视、电话和宽带上网，让您在旅途中感受到“家”的温馨和舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91090542&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A91090542%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京富腾宾馆,经济型,¥78起,22,江宁开发区 | 金箔路468号女人街A区601室,924米，步行约1.0公里，预计14分钟,14分钟,距江宁万达广场直线924米，步行约1.0公里，预计14分钟,91,5.0,11,4.7,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年01月01日,18851713963,南京富腾宾馆位于金箔路，周边设施完备，小吃街，超市一应俱全，交通便利。宾馆拥有多种客房供您选择，客房布置温馨典雅，床品舒适整洁，致力于营造舒适的睡眠环境， 期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=91184391&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A91184391%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京梦佳宾馆交通路店,经济型,¥84起,13,溧水天生桥景区 | 交通路220号(长途车站西600米),1.6公里，驾车约1.7公里，预计23分钟,23分钟,距中山湖地铁站直线1.6公里，驾车约1.7公里，预计23分钟,,3.0,1,3.0,3.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2017年01月01日,025-56206680,物美价廉，服务周到，设施齐全，新近装修，周围配套设施齐全，离长途客运站和地铁口很近,https://hotel.elong.com/hotel/hoteldetail?hotelId=92373570&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A92373570%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京正泰宾馆,经济型,¥84起,15,高淳地区 | 淳溪镇丹阳湖北路28号,144米，步行约152米，预计2分钟,2分钟,距高淳汽车客运站直线144米，步行约152米，预计2分钟,40,3.2,5,2.8,3.0,2.8,2.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2018年08月01日,13913335898,南京正泰宾馆位于淳溪镇丹阳湖北路，与高淳汽车站毗邻，交通十分便利。酒店设有各类温馨客房，提供24小时热水淋浴、空调、电视、电话和宽带上网，让您在旅途中感受到“家”的温馨和舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90209590&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90209590%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
长相思宾馆(南京凤凰西街店),经济型,¥129起,13,河西/万达广场/龙江地区 | 凤凰西街海棠里12-2号,0.7公里，步行约0.9公里，预计14分钟,14分钟,距云锦路地铁站直线0.7公里，步行约0.9公里，预计14分钟,,1.8,3,1.3,2.0,1.3,2.3,4.0,14:00,12:00,1,0,0,0,0,0,0,0,null,null,025-57715499,长相思宾馆（南京凤凰西街店）是星级标准的宾馆设计，地处鼓楼区凤凰西街，毗邻南京审计学院，莫愁湖风景区，是一所交通方便、环境优雅、住宿舒适的豪华连锁宾馆。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101700&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A1101700%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京双龙宾馆,经济型,¥192起,29,雨花台南京南站地区 | 中水路40号,902米，步行约1.2公里，预计17分钟,17分钟,距双龙大道地铁站直线902米，步行约1.2公里，预计17分钟,40,2.4,5,2.6,3.0,2.4,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年05月01日,2016年07月01日,025-52158697,宾馆交通方便，宾馆设施齐全，干净卫生，为每一位客人提供最优质的服务，是您出行的去处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90744247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90744247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
